Date,EL Paso,Dhaka,Berlin
1966-08-07,25.255657196044922,27.73143768310547,19.555234909057617
1966-08-08,27.247764587402344,28.10405731201172,20.093473434448242
1966-08-09,27.613285064697266,29.11910057067871,20.554636001586914
1966-08-10,26.65517807006836,28.948537826538086,22.774322509765625
1966-08-11,24.047677993774414,28.84184455871582,22.073802947998047
1966-08-12,24.524520874023438,28.629892349243164,20.344646453857422
1966-08-13,26.705965042114258,29.17484474182129,22.06076431274414
1966-08-14,28.28169059753418,28.95521354675293,24.096635818481445
1966-08-15,29.01914405822754,29.43190574645996,21.087543487548828
1966-08-16,29.699634552001953,27.7784423828125,18.04294776916504
1966-08-17,29.676969528198242,28.431215286254883,22.116151809692383
1966-08-18,24.150678634643555,28.745132446289062,16.718351364135742
1966-08-19,23.44292640686035,29.061626434326172,14.395350456237793
1966-08-20,23.974653244018555,29.402414321899414,19.047685623168945
1966-08-21,24.41279411315918,28.892343521118164,16.56036949157715
1966-08-22,24.769760131835938,28.04596710205078,14.720200538635254
1966-08-23,23.238506317138672,26.625967025756836,18.780017852783203
1966-08-24,23.08046531677246,27.999847412109375,20.354984283447266
1966-08-25,23.63316535949707,27.586101531982422,20.851633071899414
1966-08-26,20.798160552978516,29.042072296142578,19.067211151123047
1966-08-27,21.355592727661133,29.5817928314209,18.915264129638672
1966-08-28,23.498769760131836,28.57547378540039,13.600330352783203
1966-08-29,25.199663162231445,28.100345611572266,12.549863815307617
1966-08-30,26.29694175720215,27.4235897064209,16.869075775146484
1966-08-31,25.510822296142578,27.87291717529297,10.09238338470459
1966-09-01,25.03691864013672,28.122041702270508,8.349285125732422
1966-09-02,23.809951782226562,28.662939071655273,10.074824333190918
1966-09-03,20.881166458129883,28.75343132019043,11.568304061889648
1966-09-04,22.202116012573242,28.22681999206543,14.27293586730957
1966-09-05,22.6750431060791,28.275060653686523,15.46566390991211
1966-09-06,23.31650161743164,28.640439987182617,15.007343292236328
1966-09-07,23.785066604614258,26.94252586364746,15.795998573303223
1966-09-08,24.720619201660156,28.15255355834961,16.123594284057617
1966-09-09,24.20526695251465,28.378311157226562,18.05089569091797
1966-09-10,24.359315872192383,27.373577117919922,19.21384048461914
1966-09-11,23.950740814208984,27.931257247924805,18.42580223083496
1966-09-12,21.053443908691406,28.035505294799805,15.46750259399414
1966-09-13,18.74044418334961,28.115924835205078,8.816679000854492
1966-09-14,16.7258358001709,26.627439498901367,9.469673156738281
1966-09-15,18.635196685791016,26.234264373779297,9.324868202209473
1966-09-16,19.741275787353516,27.300546646118164,12.638202667236328
1966-09-17,21.09604263305664,28.431364059448242,15.918364524841309
1966-09-18,19.591299057006836,28.98328399658203,15.385684967041016
1966-09-19,18.532686233520508,28.389631271362305,15.452840805053711
1966-09-20,17.312152862548828,28.38916778564453,15.866117477416992
1966-09-21,18.37567901611328,28.890626907348633,7.182199954986572
1966-09-22,18.947521209716797,28.73628044128418,8.286162376403809
1966-09-23,19.051864624023438,29.194934844970703,7.65355920791626
1966-09-24,19.370197296142578,29.12006950378418,6.904300212860107
1966-09-25,18.50979995727539,29.526466369628906,4.844150543212891
1966-09-26,18.412399291992188,29.56052017211914,5.4956207275390625
1966-09-27,17.61265754699707,29.895061492919922,8.588399887084961
1966-09-28,17.624088287353516,28.910675048828125,7.583425045013428
1966-09-29,17.849933624267578,27.2520694732666,8.709610939025879
1966-09-30,18.71991539001465,23.065893173217773,5.322576999664307
1966-10-01,18.495298385620117,25.12811279296875,1.7914806604385376
1966-10-02,18.052732467651367,25.212472915649414,3.558499574661255
1966-10-03,16.762863159179688,25.569875717163086,4.693441867828369
1966-10-04,15.879451751708984,25.990875244140625,8.698979377746582
1966-10-05,16.78193473815918,26.449237823486328,9.039978981018066
1966-10-06,17.379638671875,27.034706115722656,11.958840370178223
1966-10-07,16.62543296813965,27.099864959716797,7.417271614074707
1966-10-08,17.411725997924805,27.205713272094727,-0.6079882383346558
1966-10-09,16.542919158935547,27.365413665771484,-0.9105880260467529
1966-10-10,17.9067325592041,27.99746322631836,6.633175849914551
1966-10-11,18.377199172973633,27.189809799194336,6.3297119140625
1966-10-12,18.603933334350586,25.969192504882812,1.0537691116333008
1966-10-13,18.326993942260742,25.557565689086914,-2.3904452323913574
1966-10-14,18.119232177734375,25.9189395904541,-1.249909520149231
1966-10-15,17.650531768798828,26.623443603515625,0.9414033889770508
1966-10-16,16.417078018188477,27.31346321105957,-1.1214122772216797
1966-10-17,17.745393753051758,27.401668548583984,-4.599401473999023
1966-10-18,17.233631134033203,26.175003051757812,-5.023943901062012
1966-10-19,16.28467559814453,26.502559661865234,-8.357421875
1966-10-20,16.955455780029297,26.273712158203125,-12.400165557861328
1966-10-21,17.376989364624023,26.616329193115234,-1.0749562978744507
1966-10-22,16.396236419677734,26.546220779418945,-7.121509552001953
1966-10-23,16.843738555908203,26.92793083190918,-8.759183883666992
1966-10-24,17.44439697265625,25.516977310180664,-4.011102199554443
1966-10-25,17.12595558166504,25.245805740356445,-2.3990414142608643
1966-10-26,16.193300247192383,25.780900955200195,-0.6664814949035645
1966-10-27,14.22963809967041,25.819183349609375,-0.14299516379833221
1966-10-28,11.419389724731445,25.7150936126709,1.3609840869903564
1966-10-29,12.616436004638672,25.593082427978516,2.4884557723999023
1966-10-30,12.677788734436035,25.21955108642578,4.788786888122559
1966-10-31,13.984888076782227,25.05443572998047,-1.184578776359558
1966-11-01,13.625307083129883,24.937883377075195,-10.568947792053223
1966-11-02,14.177127838134766,25.210519790649414,-10.967609405517578
1966-11-03,14.227965354919434,23.88004493713379,-6.271129608154297
1966-11-04,13.345418930053711,23.766141891479492,-1.7612478733062744
1966-11-05,12.001169204711914,23.443790435791016,-6.011289596557617
1966-11-06,8.6744384765625,23.384126663208008,-4.782557964324951
1966-11-07,10.079819679260254,23.32289695739746,-1.498491644859314
1966-11-08,11.403682708740234,23.164627075195312,-0.6220231056213379
1966-11-09,12.911358833312988,23.80870819091797,-2.6724016666412354
1966-11-10,11.399564743041992,23.5880184173584,-5.4507060050964355
1966-11-11,12.271855354309082,23.838560104370117,0.07171059399843216
1966-11-12,12.990530014038086,23.839818954467773,0.33464643359184265
1966-11-13,11.129243850708008,24.506006240844727,0.9016038179397583
1966-11-14,9.855015754699707,24.669321060180664,-3.508669376373291
1966-11-15,8.860225677490234,24.51099395751953,-2.484940528869629
1966-11-16,9.542013168334961,24.175048828125,-1.1132553815841675
1966-11-17,9.971217155456543,24.020660400390625,-3.6205601692199707
1966-11-18,9.338907241821289,24.44844627380371,-5.919382095336914
1966-11-19,9.900140762329102,24.424169540405273,-5.224057197570801
1966-11-20,11.502059936523438,24.317840576171875,-3.7011492252349854
1966-11-21,9.544146537780762,23.338539123535156,-5.139126300811768
1966-11-22,8.835991859436035,25.076854705810547,-8.389413833618164
1966-11-23,11.898238182067871,24.550018310546875,-5.628796100616455
1966-11-24,11.98910903930664,24.081018447875977,-4.895757675170898
1966-11-25,9.284488677978516,24.550527572631836,-3.7644970417022705
1966-11-26,7.654158115386963,24.350919723510742,-3.9796671867370605
1966-11-27,8.116047859191895,22.953466415405273,-7.032155513763428
1966-11-28,8.597805976867676,22.233482360839844,-5.712606430053711
1966-11-29,7.585202217102051,20.662988662719727,-3.6497206687927246
1966-11-30,6.881782054901123,20.50636863708496,-3.125077962875366
1966-12-01,5.064777374267578,20.77415657043457,-5.859262466430664
1966-12-02,5.066666126251221,21.57394027709961,-7.6526899337768555
1966-12-03,5.073157787322998,21.76827621459961,-14.495100021362305
1966-12-04,4.949498176574707,21.093612670898438,-20.05364227294922
